clean_text,label,airline_sentiment,tweet_created,airline,retweet_count
flight cancelled flightled only call aren accepting calls reschedule flight,0,negative,2015-02-22 22:09:55+00:00,American,0
jacquelyn charlotte denied compensation after cancelled flighted due plane malfunction well within control,0,negative,2015-02-22 22:09:29+00:00,American,0
flight first flight,1,neutral,2015-02-22 22:08:26+00:00,American,0
always love opening upgrade email,2,positive,2015-02-22 22:06:45+00:00,American,0
called executive platinum desk two hour call back time hrs late flightr still call still stuck chicago,0,negative,2015-02-22 22:06:26+00:00,American,0
need order special meal reach hold over hours,0,negative,2015-02-22 22:05:20+00:00,American,0
two delayed flights today weren weather relate flightd keep good work,0,negative,2015-02-22 22:04:59+00:00,American,0
two hours late flightr still waiting callback need reschedule flight hopefully late flightr one tomo cancelled flighted,0,negative,2015-02-22 22:04:06+00:00,American,0
about take off one reps different gate rude asked assistance thanks though,0,negative,2015-02-22 22:02:57+00:00,American,0
flt cancelled flighted rescheduled bad time tried hrs website states online useless website help,0,negative,2015-02-22 22:02:46+00:00,American,0
still stucked airport aadelay,0,negative,2015-02-22 22:02:19+00:00,American,0
flight dallas grand junction amazingflightcrew,2,positive,2015-02-22 22:01:42+00:00,American,0
redirect flight without telling service abysmal,0,negative,2015-02-22 22:01:03+00:00,American,0
really american airlines service las vegas shocking absolute jokers take reputation seriously,0,negative,2015-02-22 22:01:02+00:00,American,1
one received text alerts automated calls anything either literally information happening,0,negative,2015-02-22 22:00:43+00:00,American,1
aftr hrs bng held hstg mia refsd med bags bag fnd then refsd fix tkts cnceld said fly,0,negative,2015-02-22 22:00:43+00:00,American,0
downloaded app iphone notice drink coupon nothing displayed getting ready fly,1,neutral,2015-02-22 21:57:51+00:00,American,0
reservation system won even let leave phone way fix rebooked wrong day,0,negative,2015-02-22 21:57:14+00:00,American,0
yep good now make flight mci wait tick,2,positive,2015-02-22 21:56:52+00:00,American,0
minutes after takeoff time before anyone wandered over address line people,0,negative,2015-02-22 21:56:18+00:00,American,0
rebooked tomorrow failed put flight today despite asking available seat still available,0,negative,2015-02-22 21:55:51+00:00,American,0
leg flight nyc tomorrow cancelled flightled make hold hrs miss only chance back home,0,negative,2015-02-22 21:55:48+00:00,American,0
one single person counter answering questions plane full confused people staff,0,negative,2015-02-22 21:55:44+00:00,American,0
complete cop out ask issues then nothing about supposed sort situation now,0,negative,2015-02-22 21:54:58+00:00,American,0
fcuk shit service fans,0,negative,2015-02-22 21:54:51+00:00,American,0
flight tomorrow already cancelled flightled now,0,negative,2015-02-22 21:54:39+00:00,American,0
thank through flight hold cancelled flights,1,neutral,2015-02-22 21:54:21+00:00,American,0
person,1,neutral,2015-02-22 21:54:00+00:00,American,0
only rebook wrong day phone system says handle volume hangs,0,negative,2015-02-22 21:53:36+00:00,American,0
look cabin crew vacancies,1,neutral,2015-02-22 21:53:28+00:00,American,0
prime ticketed seat switched sure going,0,negative,2015-02-22 21:52:57+00:00,American,0
cannot talk any agents keep getting hung crazy,0,negative,2015-02-22 21:51:36+00:00,American,0
cancelled flights flight doesn send email text call now stranded louisville,0,negative,2015-02-22 21:51:19+00:00,American,0
cancelled flightled flight back now won take call supposed,0,negative,2015-02-22 21:51:11+00:00,American,0
rebooked airways guys flight won work any help appreciated,0,negative,2015-02-22 21:50:42+00:00,American,0
hold mins then used call back service only agent call put hold forever anyone,0,negative,2015-02-22 21:49:57+00:00,American,0
upgrade cash main cabin extra after buying aadvantage mileage saver using miles seem,1,neutral,2015-02-22 21:49:34+00:00,American,0
expect,0,negative,2015-02-22 21:49:14+00:00,American,0
flights tomorrow cancelled flighted anything online through phone help,0,negative,2015-02-22 21:45:56+00:00,American,0
tell luggage stayed inside plane look video,0,negative,2015-02-22 21:45:55+00:00,American,0
yeah lot questions number one dare,0,negative,2015-02-22 21:44:14+00:00,American,0
guys checking jfk phx renewed admirals club today,1,neutral,2015-02-22 21:44:02+00:00,American,0
hey guys dmed question about mile upgrades post after earning hope use tomorrow,1,neutral,2015-02-22 21:44:00+00:00,American,0
tried through,0,negative,2015-02-22 21:43:44+00:00,American,0
booked wrong flight now desk wait than hours,0,negative,2015-02-22 21:43:41+00:00,American,0
think haven tried multiple times status bag yesterday disgusted,0,negative,2015-02-22 21:43:29+00:00,American,0
thnkx dont help now need way out way need charge sux neveragain,0,negative,2015-02-22 21:42:40+00:00,American,0
appreciate many problems last year flying guys pretty aggravating,0,negative,2015-02-22 21:41:24+00:00,American,0
sure why bother agent airport didnt help nobody phone ticket cancelled flightled reason,0,negative,2015-02-22 21:38:51+00:00,American,0
help needed complaint ticketed passenger available seats scheduled leave late flightr today,0,negative,2015-02-22 21:38:45+00:00,American,0
leave luggage baggage claim without any previous information deal,0,negative,2015-02-22 21:37:46+00:00,American,0
hours answered call,1,neutral,2015-02-22 21:37:45+00:00,American,0
somehow between dfw mia bumped way,0,negative,2015-02-22 21:36:35+00:00,American,0
americanairlines wait bags taste worlds largest airline heaven help aviation,0,negative,2015-02-22 21:36:31+00:00,American,0
late flight again again again crew,0,negative,2015-02-22 21:35:58+00:00,American,0
fantastic support twitter team appreciate thanks again,2,positive,2015-02-22 21:35:34+00:00,American,0
hung now many times trying cal crazy,1,neutral,2015-02-22 21:34:41+00:00,American,0
quite impressive list fees,0,negative,2015-02-22 21:34:31+00:00,American,0
don buy woody making much worse understaffing rudeness pre rookie mistakes,0,negative,2015-02-22 21:33:55+00:00,American,0
run engine troubleshoot issue before boarding plane about another plane miatoiah,0,negative,2015-02-22 21:33:09+00:00,American,0
russ please contact reservations reflight booking problems options good luck,0,negative,2015-02-22 21:31:37+00:00,American,0
flight cancelled flightled guys help,0,negative,2015-02-22 21:29:34+00:00,American,0
changed flight bna ahead weather slammed cost diff because weather advisory really,0,negative,2015-02-22 21:29:14+00:00,American,0
itinerary ewr dallas cancelled flightled flight money find way ewr,0,negative,2015-02-22 21:28:29+00:00,American,0
hour baggage carousel still luggage nail coffin,0,negative,2015-02-22 21:28:03+00:00,American,0
nicest people ever flight chicago thanks david deane norma sedholm making feel comfortable,2,positive,2015-02-22 21:27:17+00:00,American,0
thru phone use credit about expire frustrated com,0,negative,2015-02-22 21:27:00+00:00,American,0
next lax jfk flight today,1,neutral,2015-02-22 21:26:22+00:00,American,0
appreciate update appreciated pilots effort explain now accurate authoritative comms vital,2,positive,2015-02-22 21:24:39+00:00,American,0
now down only one agent helping stagnant line almost customers super,0,negative,2015-02-22 21:24:00+00:00,American,0
bad weather wasn surprise double triple staff hand handle calls way treat customers,0,negative,2015-02-22 21:23:31+00:00,American,0
after plane didn land identical worse conditions grk according metars,0,negative,2015-02-22 21:22:57+00:00,American,0
flight cancelled flighted out lax tomorrow due connection dfw help please out orange burbank,0,negative,2015-02-22 21:22:52+00:00,American,0
first pilot then catering,0,negative,2015-02-22 21:22:47+00:00,American,0
reservations team fault bad top down decision feel bad reservations social media teams,0,negative,2015-02-22 21:22:46+00:00,American,0
like refund flight delayed flight times feel like making fun,0,negative,2015-02-22 21:22:30+00:00,American,0
submitted complaint link dec followed jan never heard back badcustomerservice,0,negative,2015-02-22 21:21:25+00:00,American,0
greatest newark gate agents ever david deane norma sedholm luz calderon made feel like king americanairlines,2,positive,2015-02-22 21:20:34+00:00,American,0
flights cancelled flightled through desk nothing showing online under reservation,0,negative,2015-02-22 21:20:23+00:00,American,0
point pic reps struggle merger much imagine public,0,negative,2015-02-22 21:19:47+00:00,American,0
flight out ewr stop dallas then need tonight,0,negative,2015-02-22 21:19:02+00:00,American,0
flying lauderdale seattle until don want honor flight,0,negative,2015-02-22 21:18:15+00:00,American,0
wasn able hold system kept kicking main menu,0,negative,2015-02-22 21:17:28+00:00,American,0
seattle check desk servicing full service line desks servicing priority full srvc wait minutes customer svc fail,0,negative,2015-02-22 21:15:50+00:00,American,0
hey tried calling customer service told hour wait past hours thanks suck,0,negative,2015-02-22 21:15:39+00:00,American,0
since leaving tomorrow miami one thing right deliver bags airport,0,negative,2015-02-22 21:15:17+00:00,American,0
yet receive assistance one agents securing new connection many now miss work tomorrow,0,negative,2015-02-22 21:14:46+00:00,American,0
saying call center understaffed,0,negative,2015-02-22 21:14:41+00:00,American,0
trying change frm lax monday morning then lax fat flight helpaa,1,neutral,2015-02-22 21:14:20+00:00,American,0
flights columbus ohio dallas texas cancelled flighted,1,neutral,2015-02-22 21:14:10+00:00,American,0
out mind point twitter acct form letters characters less,0,negative,2015-02-22 21:13:32+00:00,American,0
many missed connections already delayed flight finally board soon,0,negative,2015-02-22 21:13:31+00:00,American,0
flt dfw fat rebook flight tonight through phone,1,neutral,2015-02-22 21:13:30+00:00,American,0
wasn important morning seat wife together allow choose seats flight booking problems,0,negative,2015-02-22 21:13:18+00:00,American,0
dont believe impossible agents update delivery company since yesterday,0,negative,2015-02-22 21:12:36+00:00,American,0
yet plenty available agents gates nearby who say unable help customers flight,0,negative,2015-02-22 21:12:13+00:00,American,0
personal touch known other cool perks blaming understaffing weather hold times,0,negative,2015-02-22 21:11:37+00:00,American,0
waiting line over hour san antonio barely moved only two agents front least behind,0,negative,2015-02-22 21:11:15+00:00,American,0
return flight scheduled wednesday believe thanks help,2,positive,2015-02-22 21:09:54+00:00,American,0
neglected mention fee per ticket medical reason still jump thru hoops,0,negative,2015-02-22 21:09:48+00:00,American,0
attempt hour calling being put hold feeling confident ever through,0,negative,2015-02-22 21:09:27+00:00,American,0
bought ticket after two days team couldn share data needed next meeting,0,negative,2015-02-22 21:09:26+00:00,American,0
thanks response know fault ord hungry want stop,0,negative,2015-02-22 21:08:56+00:00,American,0
